Campaign: Anicca Discovery (ID: 2143222383)
Ad Group: Anicca English (ID: 2144995826))
"Start Date: Jan 20, 2026"
"End Date: Jan 26, 2026"
Currency: JPY
Time Zone: UTC
""

Keyword ID,Keyword,Match Type,Status,Ad Group ID,Ad Group Name,CPT Bid,Recommended Max CPT Bid,Spend,Avg CPA (Total),Average CPT,Avg CPM,Avg Daily Spend,Impressions,Taps,Installs (Total),TTR,CR (Total),Pre-Orders Placed (Tap-Through),Pre-Orders Placed (View-Through),Pre-Orders Placed (Total),CR (Tap-Through),New Downloads (Total),Redownloads (Total),Installs (View-Through),Installs (Tap-Through),Avg CPA (Tap-Through),New Downloads (View-Through),Redownloads (View-Through),New Downloads (Tap-Through),Redownloads (Tap-Through)
2205592927,motivation app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,180.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596250,ocd app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592934,overthinking,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596256,personal coach app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,150.0,,0.0,0.0,0.0,,,10,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592931,procrastination help,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592926,productivity app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,180.0,,136.0,0.0,136.0,,,6,1,0,0.17,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596243,quit drinking app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592917,routine tracker,EXACT,CAMPAIGN_ON_HOLD,2144995826,Anicca English,250.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592924,self care,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,180.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592937,self compassion,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592936,self esteem app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592918,self improvement app,EXACT,CAMPAIGN_ON_HOLD,2144995826,Anicca English,250.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592939,sleep better,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596253,stop bad habits,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592935,stop overthinking,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592930,stop procrastination,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592940,wake up app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,120.0,,0.0,0.0,0.0,,,23,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205592925,wellness app,BROAD,CAMPAIGN_ON_HOLD,2144995826,Anicca English,180.0,,0.0,0.0,0.0,,,18,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
"",,,,,,,,136.0,0.0,136.0,,,74,1,0,0.01,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
