Campaign: Anicca Discovery JP (ID: 2143249334)
Ad Group: Anicca Japanese (ID: 2144994932))
"Start Date: Oct 01, 2025"
"End Date: Dec 31, 2025"
Currency: JPY
Time Zone: UTC
""

Keyword ID,Keyword,Match Type,Status,Ad Group ID,Ad Group Name,CPT Bid,Recommended Max CPT Bid,Spend,Avg CPA (Total),Average CPT,Avg CPM,Avg Daily Spend,Impressions,Taps,Installs (Total),TTR,CR (Total),Pre-Orders Placed (Tap-Through),Pre-Orders Placed (View-Through),Pre-Orders Placed (Total),CR (Tap-Through),New Downloads (Total),Redownloads (Total),Installs (View-Through),Installs (Tap-Through),Avg CPA (Tap-Through),New Downloads (View-Through),Redownloads (View-Through),New Downloads (Tap-Through),Redownloads (Tap-Through)
2205596598,感謝日記,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594113,日記 アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594116,早寝 アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594102,朝活アプリ,EXACT,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594120,朝起きる コツ,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594111,生産性 アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594112,目標管理,BROAD,RUNNING,2144994932,Anicca Japanese,80.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594119,目覚まし アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594117,睡眠 改善,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594106,瞑想アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594137,禁酒 アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596596,禅 アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596594,習慣 変える,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594099,習慣アプリ,EXACT,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594100,習慣トラッカー,EXACT,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594127,考えすぎ,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594132,自分を責める,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594109,自己啓発 アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594133,自己嫌悪,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594103,自己改善アプリ,EXACT,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594130,自己肯定感,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594131,自己肯定感 低い,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594104,行動変容,EXACT,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594118,起きれない,BROAD,PAUSED,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596599,集中 アプリ,BROAD,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
"",,,,,,,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
