Campaign: Anicca Discovery JP (ID: 2143249334)
Ad Group: Anicca Japanese (ID: 2144994932))
"Start Date: Jan 29, 2026"
"End Date: Feb 04, 2026"
Currency: JPY
Time Zone: UTC
""

Keyword ID,Keyword,Match Type,Status,Ad Group ID,Ad Group Name,CPT Bid,Recommended Max CPT Bid,Spend,Avg CPA (Total),Average CPT,Avg CPM,Avg Daily Spend,Impressions,Taps,Installs (Total),TTR,CR (Total),Pre-Orders Placed (Tap-Through),Pre-Orders Placed (View-Through),Pre-Orders Placed (Total),CR (Tap-Through),New Downloads (Total),Redownloads (Total),Installs (View-Through),Installs (Tap-Through),Avg CPA (Tap-Through),New Downloads (View-Through),Redownloads (View-Through),New Downloads (Tap-Through),Redownloads (Tap-Through)
2205594109,自己啓発 アプリ,BROAD,PAUSED,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594133,自己嫌悪,BROAD,RUNNING,2144994932,Anicca Japanese,100.0,,100.0,0.0,100.0,,,27,1,0,0.04,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2208241155,自己改善アプリ,BROAD,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594103,自己改善アプリ,EXACT,PAUSED,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594130,自己肯定感,BROAD,RUNNING,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594131,自己肯定感 低い,BROAD,RUNNING,2144994932,Anicca Japanese,100.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2208232423,行動変容,BROAD,RUNNING,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594104,行動変容,EXACT,PAUSED,2144994932,Anicca Japanese,150.0,,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205594118,起きれない,BROAD,RUNNING,2144994932,Anicca Japanese,100.0,,151.0,0.0,75.5,,,46,2,0,0.04,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0
2205596599,集中 アプリ,BROAD,RUNNING,2144994932,Anicca Japanese,150.0,,2181.0,1090.5,121.17,,,875,18,2,0.02,0.11,0,0,0,0.11,2,0,0,2,1090.5,0,0,2,0
"",,,,,,,,7398.0,1056.86,117.43,,,1768,63,7,0.04,0.11,0,0,0,0.11,7,0,0,7,1056.86,0,0,7,0
